19.116440753857017, 0.9028735632183909, 0, mean
19.116440753857017, 0.9089080459770115, 0, sd+
19.116440753857017, 0.8971264367816092, 0, sd-
56.451442236771264, 0.8850255427841635, 1, mean
56.451442236771264, 0.8924090038314176, 1, sd+
56.451442236771264, 0.8780411877394636, 1, sd-
106.50230748091411, 0.8876197318007663, 2, mean
106.50230748091411, 0.894404533844189, 2, sd+
106.50230748091411, 0.8806353767560664, 2, sd-
169.73050784619588, 0.8804358237547892, 3, mean
169.73050784619588, 0.8892161558109833, 3, sd+
169.73050784619588, 0.8720545977011495, 3, sd-
245.63189408540964, 0.878639846743295, 4, mean
245.63189408540964, 0.8870210727969349, 4, sd+
245.63189408540964, 0.8706577266922094, 4, sd-
367.0863924183924, 0.8796376117496807, 5, mean
367.0863924183924, 0.8906130268199234, 5, sd+
367.0863924183924, 0.8688617496807152, 5, sd-
553.0208242951649, 0.8696599616858237, 6, mean
553.0208242951649, 0.8790389527458493, 6, sd+
550.8034475722403, 0.8600814176245211, 6, sd-
874.2843571499345, 0.8618773946360153, 7, mean
877.80397524838, 0.8722541507024265, 7, sd+
874.2843571499345, 0.8516004150702426, 7, sd-
1689.6847916693257, 0.8417225415070242, 8, mean
1689.6847916693257, 0.8530970625798212, 8, sd+
1696.4869780801757, 0.8307471264367816, 8, sd-
6839.248363932238, 0.8369332694763729, 9, mean
6811.825906299089, 0.8475095785440613, 9, sd+
6811.825906299103, 0.8262571839080459, 9, sd-
