0.9950690335305719, 0.15148514851485148, 0, mean
0.9950690335305719, 0.17524752475247524, 0, sd+
0.9950690335305719, 0.1277227722772277, 0, sd-
1.4930966469428006, 0.1631188118811881, 1, mean
1.4930966469428006, 0.1797029702970297, 1, sd+
1.4930966469428006, 0.14579207920792076, 1, sd-
1.9960552268244576, 0.05222772277227722, 2, mean
1.9960552268244576, 0.05965346534653465, 2, sd+
1.9960552268244576, 0.04455445544554454, 2, sd-
2.4990138067061145, 0.04851485148514853, 3, mean
2.499013806706114, 0.05445544554455445, 3, sd+
2.499013806706114, 0.04232673267326731, 3, sd-
3.0019723865877714, 0.03886138613861387, 4, mean
2.997041420118343, 0.04529702970297028, 4, sd+
3.0019723865877714, 0.03217821782178215, 4, sd-
3.5, 0.020544554455445535, 5, mean
3.5, 0.023762376237623756, 5, sd+
3.5, 0.017079207920792094, 5, sd-
4.002958579881657, 0.013861386138613846, 6, mean
4.002958579881657, 0.016089108910891048, 6, sd+
4.002958579881657, 0.011138613861386065, 6, sd-
